Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01444","Sesame seed","2021","2021","kg/ha","546.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01444","Sesame seed","2022","2022","ha","5352","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01444","Sesame seed","2022","2022","kg/ha","596.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01444","Sesame seed","2023","2023","ha","5943","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01444","Sesame seed","2023","2023","kg/ha","642.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01444","Sesame seed","2024","2024","ha","8687","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01444","Sesame seed","2024","2024","kg/ha","691.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2015","2015","ha","25223","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2015","2015","kg/ha","860.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2016","2016","ha","25475","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2016","2016","kg/ha","918.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2017","2017","ha","38000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2017","2017","kg/ha","593.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2018","2018","ha","40696","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2018","2018","kg/ha","595.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2019","2019","ha","40696","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2019","2019","kg/ha","654.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2020","2020","ha","40701","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2020","2020","kg/ha","749.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2021","2021","ha","39624","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2021","2021","kg/ha","812.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2022","2022","ha","36959","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2022","2022","kg/ha","872.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2023","2023","ha","36443","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2023","2023","kg/ha","701.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01929.05","Sisal, raw","2024","2024","ha","33058","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01929.05","Sisal, raw","2024","2024","kg/ha","633.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2015","2015","ha","195507","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2015","2015","kg/ha","966.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2016","2016","ha","184654","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2016","2016","kg/ha","633.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2017","2017","ha","203586","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2017","2017","kg/ha","707.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2018","2018","ha","240403","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2018","2018","kg/ha","786.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2019","2019","ha","240200","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2019","2019","kg/ha","1199","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2020","2020","ha","219657","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2020","2020","kg/ha","1434.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2021","2021","ha","207810","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2021","2021","kg/ha","668.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2022","2022","ha","206883","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2022","2022","kg/ha","582.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2023","2023","ha","207739","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2023","2023","kg/ha","957.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0114","Sorghum","2024","2024","ha","250432","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0114","Sorghum","2024","2024","kg/ha","970.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2015","2015","ha","2761","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2015","2015","kg/ha","942.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2016","2016","ha","2215","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2016","2016","kg/ha","906.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2017","2017","ha","2405","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2017","2017","kg/ha","1047.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2018","2018","ha","2390","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2018","2018","kg/ha","1003.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2019","2019","ha","2398","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2019","2019","kg/ha","999.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2020","2020","ha","2398","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2020","2020","kg/ha","999.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2021","2021","ha","4662","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2021","2021","kg/ha","1128","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2022","2022","ha","5961","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1375.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2023","2023","ha","11313","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2023","2023","kg/ha","892.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0141","Soya beans","2024","2024","ha","17299","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0141","Soya beans","2024","2024","kg/ha","1006.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2015","2015","ha","4996","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2015","2015","kg/ha","14436.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2016","2016","ha","5615","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2016","2016","kg/ha","13457.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2017","2017","ha","7368","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2017","2017","kg/ha","17754.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2018","2018","ha","9163","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2018","2018","kg/ha","18483","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2019","2019","ha","9563","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2019","2019","kg/ha","18858.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2020","2020","ha","9789","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2020","2020","kg/ha","24858.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2021","2021","ha","10894","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2021","2021","kg/ha","16732","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2022","2022","ha","11650","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2022","2022","kg/ha","13508","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2023","2023","ha","12770","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2023","2023","kg/ha","13265.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01215","Spinach","2024","2024","ha","11842","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01215","Spinach","2024","2024","kg/ha","20496.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2015","2015","ha","113","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2015","2015","kg/ha","11994","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2016","2016","ha","81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2016","2016","kg/ha","9663.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2017","2017","ha","60","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2017","2017","kg/ha","7275.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2018","2018","ha","53","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2018","2018","kg/ha","7735.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2019","2019","ha","64","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2019","2019","kg/ha","7941.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2020","2020","ha","59","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2020","2020","kg/ha","8492.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2021","2021","ha","77","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2021","2021","kg/ha","4935.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2022","2022","ha","53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2022","2022","kg/ha","11154.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2023","2023","ha","23","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2023","2023","kg/ha","33043.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01354","Strawberries","2024","2024","ha","23","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01354","Strawberries","2024","2024","kg/ha","4782.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2015","2015","ha","77830","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","92056.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2016","2016","ha","86876","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","81663.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2017","2017","ha","67708","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","70177.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2018","2018","ha","73080","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","72005.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2019","2019","ha","71935","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","64031.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2020","2020","ha","89800","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","75845.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2021","2021","ha","93288","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","82101.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2022","2022","ha","117960","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","74599.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2023","2023","ha","80700","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","68848.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01802","Sugar cane","2024","2024","ha","134900","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","69424","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2015","2015","ha","5000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","1000","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2016","2016","ha","6000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","833.3","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2017","2017","ha","5000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","800","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2018","2018","ha","5000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","1200","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2019","2019","ha","5000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","1000","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","5000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","1000","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2021","2021","ha","5000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","1000","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2022","2022","ha","6000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","1000","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2023","2023","ha","6000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","1000","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01445","Sunflower seed","2024","2024","ha","6000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","1000","X","Figure from external organization",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2015","2015","ha","72162","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2015","2015","kg/ha","17077.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2016","2016","ha","47184","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2016","2016","kg/ha","14779.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2017","2017","ha","63598","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2017","2017","kg/ha","12097.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2018","2018","ha","64301","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2018","2018","kg/ha","13545.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2019","2019","ha","57535","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2019","2019","kg/ha","16975.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","54007","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2020","2020","kg/ha","12696.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2021","2021","ha","65758","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2021","2021","kg/ha","11818.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","48850","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2022","2022","kg/ha","12239.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2023","2023","ha","54423","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2023","2023","kg/ha","12294.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01530","Sweet potatoes","2024","2024","ha","68449","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01530","Sweet potatoes","2024","2024","kg/ha","12603.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2015","2015","ha","1147","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2015","2015","kg/ha","13024.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2016","2016","ha","1122","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2016","2016","kg/ha","9066","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2017","2017","ha","1119","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2017","2017","kg/ha","7485.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2018","2018","ha","1127","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2018","2018","kg/ha","9940.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2019","2019","ha","1392","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2019","2019","kg/ha","7822.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","2309","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2020","2020","kg/ha","10004.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2021","2021","ha","2707","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2021","2021","kg/ha","10879.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2022","2022","ha","3794","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2022","2022","kg/ha","13569.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2023","2023","ha","3550","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2023","2023","kg/ha","8101.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01324","Tangerines, mandarins, clementines","2024","2024","ha","3685","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01324","Tangerines, mandarins, clementines","2024","2024","kg/ha","9941.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2015","2015","ha","209400","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2015","2015","kg/ha","8285.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2016","2016","ha","218500","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2016","2016","kg/ha","9414.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2017","2017","ha","232700","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2017","2017","kg/ha","8216.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2018","2018","ha","236200","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2018","2018","kg/ha","9072.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2019","2019","ha","269400","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2019","2019","kg/ha","7405.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2020","2020","ha","269400","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2020","2020","kg/ha","11321.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2021","2021","ha","219000","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2021","2021","kg/ha","11100","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2022","2022","ha","225800","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2022","2022","kg/ha","10709.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2023","2023","ha","227800","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2023","2023","kg/ha","11316.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01620","Tea leaves","2024","2024","ha","228400","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01620","Tea leaves","2024","2024","kg/ha","11765.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2015","2015","ha","19027","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2015","2015","kg/ha","21154.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2016","2016","ha","21921","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2016","2016","kg/ha","18705","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2017","2017","ha","27636","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2017","2017","kg/ha","18351","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2018","2018","ha","28263","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2018","2018","kg/ha","21210.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2019","2019","ha","26125","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2019","2019","kg/ha","21739.4","A","Official figure",""
